timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435299031309,0.5625,1.5625,-0.3125,1.6898132293244719,0.5625,-1.5625,-0.3125
1435299031706,-0.125,0.875,-0.875,1.243734296383275,-0.125,-0.875,-0.875
1435299031707,1.5,2.125,0.875,2.7443123000125187,1.5,-2.125,0.875
1435299031904,-1.6875,-1.25,-4.6875,5.136420202826089,-1.6875,1.25,-4.6875
1435299032103,5.0625,-1.25,-1,5.309558008911853,5.0625,1.25,-1
1435299032303,-0.375,0.5625,0.1875,0.701560760020114,-0.375,-0.5625,0.1875
1435299032501,-0.25,0.125,-2,2.019436802675439,-0.25,-0.125,-2
1435299032700,0.1875,3.1875,-0.5625,3.242178087335734,0.1875,-3.1875,-0.5625
1435299032898,-0.6875,1.25,-0.4375,1.4921670482891654,-0.6875,-1.25,-0.4375
1435299033295,0.3125,0.25,-0.375,0.5484352742120077,0.3125,-0.25,-0.375
1435299033297,-0.4375,2.5,0.5,2.5867752608218595,-0.4375,-2.5,0.5
1435299033495,-0.5625,-0.9375,0.4375,1.1775902300885484,-0.5625,0.9375,0.4375
1435299033891,1.3125,0.5625,-1.1875,1.8572072447629533,1.3125,-0.5625,-1.1875
1435299034091,-0.25,0.5625,-0.5,0.793036096278095,-0.25,-0.5625,-0.5
1435299034288,-0.25,0.5625,-0.25,0.6643841132959156,-0.25,-0.5625,-0.25
1435299034487,0.625,2.75,0.75,2.918154382482188,0.625,-2.75,0.75
1435299034686,-0.5,-0.5,0.375,0.8003905296791061,-0.5,0.5,0.375
1435299034885,-3.5,1.5,-1.3125,4.027735871429506,-3.5,-1.5,-1.3125
